region_code,region_name,province_code,province_name,province_kind,locality_code,locality_name,locality_kind
0600000000,Region VI (Western Visayas),0600400000,Aklan,province,0600411000,Makato,municipality
0600000000,Region VI (Western Visayas),0600400000,Aklan,province,0600412000,Malay,municipality
0600000000,Region VI (Western Visayas),0600400000,Aklan,province,0600413000,Malinao,municipality
0600000000,Region VI (Western Visayas),0600400000,Aklan,province,0600414000,Nabas,municipality
0600000000,Region VI (Western Visayas),0600400000,Aklan,province,0600415000,New Washington,municipality
0600000000,Region VI (Western Visayas),0600400000,Aklan,province,0600416000,Numancia,municipality
0600000000,Region VI (Western Visayas),0600400000,Aklan,province,0600417000,Tangalan,municipality
0600000000,Region VI (Western Visayas),0600600000,Antique,province,0600601000,Anini-Y,municipality
0600000000,Region VI (Western Visayas),0600600000,Antique,province,0600602000,Barbaza,municipality
0600000000,Region VI (Western Visayas),0600600000,Antique,province,0600603000,Belison,municipality
0600000000,Region VI (Western Visayas),0600600000,Antique,province,0600604000,Bugasong,municipality
0600000000,Region VI (Western Visayas),0600600000,Antique,province,0600605000,Caluya,municipality
0600000000,Region VI (Western Visayas),0600600000,Antique,province,0600606000,Culasi,municipality
0600000000,Region VI (Western Visayas),0600600000,Antique,province,0600607000,Tobias Fornier,municipality
0600000000,Region VI (Western Visayas),0600600000,Antique,province,0600608000,Hamtic,municipality
0600000000,Region VI (Western Visayas),0600600000,Antique,province,0600609000,Laua-An,municipality
0600000000,Region VI (Western Visayas),0600600000,Antique,province,0600610000,Libertad,municipality
0600000000,Region VI (Western Visayas),0600600000,Antique,province,0600611000,Pandan,municipality
0600000000,Region VI (Western Visayas),0600600000,Antique,province,0600612000,Patnongon,municipality
0600000000,Region VI (Western Visayas),0600600000,Antique,province,0600613000,San Jose,municipality
0600000000,Region VI (Western Visayas),0600600000,Antique,province,0600614000,San Remigio,municipality
0600000000,Region VI (Western Visayas),0600600000,Antique,province,0600615000,Sebaste,municipality
0600000000,Region VI (Western Visayas),0600600000,Antique,province,0600616000,Sibalom,municipality
0600000000,Region VI (Western Visayas),0600600000,Antique,province,0600617000,Tibiao,municipality
0600000000,Region VI (Western Visayas),0600600000,Antique,province,0600618000,Valderrama,municipality
0600000000,Region VI (Western Visayas),0601900000,Capiz,province,0601901000,Cuartero,municipality
0600000000,Region VI (Western Visayas),0601900000,Capiz,province,0601902000,Dao,municipality
0600000000,Region VI (Western Visayas),0601900000,Capiz,province,0601903000,Dumalag,municipality
0600000000,Region VI (Western Visayas),0601900000,Capiz,province,0601904000,Dumarao,municipality
0600000000,Region VI (Western Visayas),0601900000,Capiz,province,0601905000,Ivisan,municipality
0600000000,Region VI (Western Visayas),0601900000,Capiz,province,0601906000,Jamindan,municipality
0600000000,Region VI (Western Visayas),0601900000,Capiz,province,0601907000,Ma-Ayon,municipality
0600000000,Region VI (Western Visayas),0601900000,Capiz,province,0601908000,Mambusao,municipality
0600000000,Region VI (Western Visayas),0601900000,Capiz,province,0601909000,Panay,municipality
0600000000,Region VI (Western Visayas),0601900000,Capiz,province,0601910000,Panitan,municipality
0600000000,Region VI (Western Visayas),0601900000,Capiz,province,0601911000,Pilar,municipality
0600000000,Region VI (Western Visayas),0601900000,Capiz,province,0601912000,Pontevedra,municipality
0600000000,Region VI (Western Visayas),0601900000,Capiz,province,0601913000,President Roxas,municipality
0600000000,Region VI (Western Visayas),0601900000,Capiz,province,0601914000,City of Roxas,city
0600000000,Region VI (Western Visayas),0601900000,Capiz,province,0601915000,Sapi-An,municipality
0600000000,Region VI (Western Visayas),0601900000,Capiz,province,0601916000,Sigma,municipality
0600000000,Region VI (Western Visayas),0601900000,Capiz,province,0601917000,Tapaz,municipality
0600000000,Region VI (Western Visayas),0603000000,Iloilo,province,0603001000,Ajuy,municipality
0600000000,Region VI (Western Visayas),0603000000,Iloilo,province,0603002000,Alimodian,municipality
0600000000,Region VI (Western Visayas),0603000000,Iloilo,province,0603003000,Anilao,municipality
0600000000,Region VI (Western Visayas),0603000000,Iloilo,province,0603004000,Badiangan,municipality
0600000000,Region VI (Western Visayas),0603000000,Iloilo,province,0603005000,Balasan,municipality
0600000000,Region VI (Western Visayas),0603000000,Iloilo,province,0603006000,Banate,municipality
0600000000,Region VI (Western Visayas),0603000000,Iloilo,province,0603007000,Barotac Nuevo,municipality
0600000000,Region VI (Western Visayas),0603000000,Iloilo,province,0603008000,Barotac Viejo,municipality
0600000000,Region VI (Western Visayas),0603000000,Iloilo,province,0603009000,Batad,municipality
0600000000,Region VI (Western Visayas),0603000000,Iloilo,province,0603010000,Bingawan,municipality
0600000000,Region VI (Western Visayas),0603000000,Iloilo,province,0603012000,Cabatuan,municipality
0600000000,Region VI (Western Visayas),0603000000,Iloilo,province,0603013000,Calinog,municipality
0600000000,Region VI (Western Visayas),0603000000,Iloilo,province,0603014000,Carles,municipality
0600000000,Region VI (Western Visayas),0603000000,Iloilo,province,0603015000,Concepcion,municipality
0600000000,Region VI (Western Visayas),0603000000,Iloilo,province,0603016000,Dingle,municipality
0600000000,Region VI (Western Visayas),0603000000,Iloilo,province,0603017000,Dueñas,municipality
0600000000,Region VI (Western Visayas),0603000000,Iloilo,province,0603018000,Dumangas,municipality
0600000000,Region VI (Western Visayas),0603000000,Iloilo,province,0603019000,Estancia,municipality
0600000000,Region VI (Western Visayas),0603000000,Iloilo,province,0603020000,Guimbal,municipality
0600000000,Region VI (Western Visayas),0603000000,Iloilo,province,0603021000,Igbaras,municipality
0600000000,Region VI (Western Visayas),0603000000,Iloilo,province,0603023000,Janiuay,municipality
0600000000,Region VI (Western Visayas),0603000000,Iloilo,province,0603025000,Lambunao,municipality
0600000000,Region VI (Western Visayas),0603000000,Iloilo,province,0603026000,Leganes,municipality
0600000000,Region VI (Western Visayas),0603000000,Iloilo,province,0603027000,Lemery,municipality
0600000000,Region VI (Western Visayas),0603000000,Iloilo,province,0603028000,Leon,municipality
0600000000,Region VI (Western Visayas),0603000000,Iloilo,province,0603029000,Maasin,municipality
0600000000,Region VI (Western Visayas),0603000000,Iloilo,province,0603030000,Miagao,municipality
0600000000,Region VI (Western Visayas),0603000000,Iloilo,province,0603031000,Mina,municipality
0600000000,Region VI (Western Visayas),0603000000,Iloilo,province,0603032000,New Lucena,municipality
0600000000,Region VI (Western Visayas),0603000000,Iloilo,province,0603034000,Oton,municipality
0600000000,Region VI (Western Visayas),0603000000,Iloilo,province,0603035000,City of Passi,city
0600000000,Region VI (Western Visayas),0603000000,Iloilo,province,0603036000,Pavia,municipality
0600000000,Region VI (Western Visayas),0603000000,Iloilo,province,0603037000,Pototan,municipality
0600000000,Region VI (Western Visayas),0603000000,Iloilo,province,0603038000,San Dionisio,municipality
0600000000,Region VI (Western Visayas),0603000000,Iloilo,province,0603039000,San Enrique,municipality
0600000000,Region VI (Western Visayas),0603000000,Iloilo,province,0603040000,San Joaquin,municipality
0600000000,Region VI (Western Visayas),0603000000,Iloilo,province,0603041000,San Miguel,municipality
0600000000,Region VI (Western Visayas),0603000000,Iloilo,province,0603042000,San Rafael,municipality
0600000000,Region VI (Western Visayas),0603000000,Iloilo,province,0603043000,Santa Barbara,municipality
0600000000,Region VI (Western Visayas),0603000000,Iloilo,province,0603044000,Sara,municipality
0600000000,Region VI (Western Visayas),0603000000,Iloilo,province,0603045000,Tigbauan,municipality
0600000000,Region VI (Western Visayas),0603000000,Iloilo,province,0603046000,Tubungan,municipality
0600000000,Region VI (Western Visayas),0603000000,Iloilo,province,0603047000,Zarraga,municipality
0600000000,Region VI (Western Visayas),0607900000,Guimaras,province,0607901000,Buenavista,municipality
0600000000,Region VI (Western Visayas),0607900000,Guimaras,province,0607902000,Jordan,municipality
0600000000,Region VI (Western Visayas),0607900000,Guimaras,province,0607903000,Nueva Valencia,municipality
0600000000,Region VI (Western Visayas),0607900000,Guimaras,province,0607904000,San Lorenzo,municipality
0600000000,Region VI (Western Visayas),0607900000,Guimaras,province,0607905000,Sibunag,municipality
0600000000,Region VI (Western Visayas),0631099999,City of Iloilo (Independent City),independent_city,0631000000,City of Iloilo,city
0700000000,Region VII (Central Visayas),0701200000,Bohol,province,0701201000,Alburquerque,municipality
0700000000,Region VII (Central Visayas),0701200000,Bohol,province,0701202000,Alicia,municipality
0700000000,Region VII (Central Visayas),0701200000,Bohol,province,0701203000,Anda,municipality
0700000000,Region VII (Central Visayas),0701200000,Bohol,province,0701204000,Antequera,municipality
0700000000,Region VII (Central Visayas),0701200000,Bohol,province,0701205000,Baclayon,municipality
0700000000,Region VII (Central Visayas),0701200000,Bohol,province,0701206000,Balilihan,municipality
0700000000,Region VII (Central Visayas),0701200000,Bohol,province,0701207000,Batuan,municipality
0700000000,Region VII (Central Visayas),0701200000,Bohol,province,0701208000,Bilar,municipality
0700000000,Region VII (Central Visayas),0701200000,Bohol,province,0701209000,Buenavista,municipality
0700000000,Region VII (Central Visayas),0701200000,Bohol,province,0701210000,Calape,municipality
0700000000,Region VII (Central Visayas),0701200000,Bohol,province,0701211000,Candijay,municipality
0700000000,Region VII (Central Visayas),0701200000,Bohol,province,0701212000,Carmen,municipality
0700000000,Region VII (Central Visayas),0701200000,Bohol,province,0701213000,Catigbian,municipality
0700000000,Region VII (Central Visayas),0701200000,Bohol,province,0701214000,Clarin,municipality
0700000000,Region VII (Central Visayas),0701200000,Bohol,province,0701215000,Corella,municipality
0700000000,Region VII (Central Visayas),0701200000,Bohol,province,0701216000,Cortes,municipality
0700000000,Region VII (Central Visayas),0701200000,Bohol,province,0701217000,Dagohoy,municipality
0700000000,Region VII (Central Visayas),0701200000,Bohol,province,0701218000,Danao,municipality
0700000000,Region VII (Central Visayas),0701200000,Bohol,province,0701219000,Dauis,municipality
0700000000,Region VII (Central Visayas),0701200000,Bohol,province,0701220000,Dimiao,municipality
0700000000,Region VII (Central Visayas),0701200000,Bohol,province,0701221000,Duero,municipality
0700000000,Region VII (Central Visayas),0701200000,Bohol,province,0701222000,Garcia Hernandez,municipality
0700000000,Region VII (Central Visayas),0701200000,Bohol,province,0701223000,Guindulman,municipality
0700000000,Region VII (Central Visayas),0701200000,Bohol,province,0701224000,Inabanga,municipality
0700000000,Region VII (Central Visayas),0701200000,Bohol,province,0701225000,Jagna,municipality
0700000000,Region VII (Central Visayas),0701200000,Bohol,province,0701226000,Getafe,municipality
0700000000,Region VII (Central Visayas),0701200000,Bohol,province,0701227000,Lila,municipality
0700000000,Region VII (Central Visayas),0701200000,Bohol,province,0701228000,Loay,municipality
0700000000,Region VII (Central Visayas),0701200000,Bohol,province,0701229000,Loboc,municipality
0700000000,Region VII (Central Visayas),0701200000,Bohol,province,0701230000,Loon,municipality
0700000000,Region VII (Central Visayas),0701200000,Bohol,province,0701231000,Mabini,municipality
0700000000,Region VII (Central Visayas),0701200000,Bohol,province,0701232000,Maribojoc,municipality
0700000000,Region VII (Central Visayas),0701200000,Bohol,province,0701233000,Panglao,municipality
0700000000,Region VII (Central Visayas),0701200000,Bohol,province,0701234000,Pilar,municipality
0700000000,Region VII (Central Visayas),0701200000,Bohol,province,0701235000,President Carlos P. Garcia,municipality
0700000000,Region VII (Central Visayas),0701200000,Bohol,province,0701236000,Sagbayan,municipality
0700000000,Region VII (Central Visayas),0701200000,Bohol,province,0701237000,San Isidro,municipality
0700000000,Region VII (Central Visayas),0701200000,Bohol,province,0701238000,San Miguel,municipality
0700000000,Region VII (Central Visayas),0701200000,Bohol,province,0701239000,Sevilla,municipality
0700000000,Region VII (Central Visayas),0701200000,Bohol,province,0701240000,Sierra Bullones,municipality
0700000000,Region VII (Central Visayas),0701200000,Bohol,province,0701241000,Sikatuna,municipality
0700000000,Region VII (Central Visayas),0701200000,Bohol,province,0701242000,City of Tagbilaran,city
0700000000,Region VII (Central Visayas),0701200000,Bohol,province,0701243000,Talibon,municipality
0700000000,Region VII (Central Visayas),0701200000,Bohol,province,0701244000,Trinidad,municipality
0700000000,Region VII (Central Visayas),0701200000,Bohol,province,0701245000,Tubigon,municipality
0700000000,Region VII (Central Visayas),0701200000,Bohol,province,0701246000,Ubay,municipality
0700000000,Region VII (Central Visayas),0701200000,Bohol,province,0701247000,Valencia,municipality
0700000000,Region VII (Central Visayas),0701200000,Bohol,province,0701248000,Bien Unido,municipality
0700000000,Region VII (Central Visayas),0702200000,Cebu,province,0702201000,Alcantara,municipality
0700000000,Region VII (Central Visayas),0702200000,Cebu,province,0702202000,Alcoy,municipality
0700000000,Region VII (Central Visayas),0702200000,Cebu,province,0702203000,Alegria,municipality
0700000000,Region VII (Central Visayas),0702200000,Cebu,province,0702204000,Aloguinsan,municipality
0700000000,Region VII (Central Visayas),0702200000,Cebu,province,0702205000,Argao,municipality
0700000000,Region VII (Central Visayas),0702200000,Cebu,province,0702206000,Asturias,municipality
0700000000,Region VII (Central Visayas),0702200000,Cebu,province,0702207000,Badian,municipality
0700000000,Region VII (Central Visayas),0702200000,Cebu,province,0702208000,Balamban,municipality
0700000000,Region VII (Central Visayas),0702200000,Cebu,province,0702209000,Bantayan,municipality
0700000000,Region VII (Central Visayas),0702200000,Cebu,province,0702210000,Barili,municipality
0700000000,Region VII (Central Visayas),0702200000,Cebu,province,0702211000,City of Bogo,city
0700000000,Region VII (Central Visayas),0702200000,Cebu,province,0702212000,Boljoon,municipality
0700000000,Region VII (Central Visayas),0702200000,Cebu,province,0702213000,Borbon,municipality
0700000000,Region VII (Central Visayas),0702200000,Cebu,province,0702214000,City of Carcar,city
0700000000,Region VII (Central Visayas),0702200000,Cebu,province,0702215000,Carmen,municipality
0700000000,Region VII (Central Visayas),0702200000,Cebu,province,0702216000,Catmon,municipality
0700000000,Region VII (Central Visayas),0702200000,Cebu,province,0702218000,Compostela,municipality
0700000000,Region VII (Central Visayas),0702200000,Cebu,province,0702219000,Consolacion,municipality
0700000000,Region VII (Central Visayas),0702200000,Cebu,province,0702220000,Cordova,municipality
0700000000,Region VII (Central Visayas),0702200000,Cebu,province,0702221000,Daanbantayan,municipality
0700000000,Region VII (Central Visayas),0702200000,Cebu,province,0702222000,Dalaguete,municipality
0700000000,Region VII (Central Visayas),0702200000,Cebu,province,0702223000,Danao City,city
0700000000,Region VII (Central Visayas),0702200000,Cebu,province,0702224000,Dumanjug,municipality
0700000000,Region VII (Central Visayas),0702200000,Cebu,province,0702225000,Ginatilan,municipality
0700000000,Region VII (Central Visayas),0702200000,Cebu,province,0702227000,Liloan,municipality
0700000000,Region VII (Central Visayas),0702200000,Cebu,province,0702228000,Madridejos,municipality
0700000000,Region VII (Central Visayas),0702200000,Cebu,province,0702229000,Malabuyoc,municipality
0700000000,Region VII (Central Visayas),0702200000,Cebu,province,0702231000,Medellin,municipality
0700000000,Region VII (Central Visayas),0702200000,Cebu,province,0702232000,Minglanilla,municipality
0700000000,Region VII (Central Visayas),0702200000,Cebu,province,0702233000,Moalboal,municipality
0700000000,Region VII (Central Visayas),0702200000,Cebu,province,0702234000,City of Naga,city
0700000000,Region VII (Central Visayas),0702200000,Cebu,province,0702235000,Oslob,municipality
0700000000,Region VII (Central Visayas),0702200000,Cebu,province,0702236000,Pilar,municipality
0700000000,Region VII (Central Visayas),0702200000,Cebu,province,0702237000,Pinamungajan,municipality
0700000000,Region VII (Central Visayas),0702200000,Cebu,province,0702238000,Poro,municipality
0700000000,Region VII (Central Visayas),0702200000,Cebu,province,0702239000,Ronda,municipality
0700000000,Region VII (Central Visayas),0702200000,Cebu,province,0702240000,Samboan,municipality
0700000000,Region VII (Central Visayas),0702200000,Cebu,province,0702241000,San Fernando,municipality
0700000000,Region VII (Central Visayas),0702200000,Cebu,province,0702242000,San Francisco,municipality
0700000000,Region VII (Central Visayas),0702200000,Cebu,province,0702243000,San Remigio,municipality
0700000000,Region VII (Central Visayas),0702200000,Cebu,province,0702244000,Santa Fe,municipality
0700000000,Region VII (Central Visayas),0702200000,Cebu,province,0702245000,Santander,municipality
0700000000,Region VII (Central Visayas),0702200000,Cebu,province,0702246000,Sibonga,municipality
0700000000,Region VII (Central Visayas),0702200000,Cebu,province,0702247000,Sogod,municipality
0700000000,Region VII (Central Visayas),0702200000,Cebu,province,0702248000,Tabogon,municipality
0700000000,Region VII (Central Visayas),0702200000,Cebu,province,0702249000,Tabuelan,municipality
0700000000,Region VII (Central Visayas),0702200000,Cebu,province,0702250000,City of Talisay,city
0700000000,Region VII (Central Visayas),0702200000,Cebu,province,0702251000,City of Toledo,city
0700000000,Region VII (Central Visayas),0702200000,Cebu,province,0702252000,Tuburan,municipality
0700000000,Region VII (Central Visayas),0702200000,Cebu,province,0702253000,Tudela,municipality
0700000000,Region VII (Central Visayas),0730699999,City of Cebu (Independent City),independent_city,0730600000,City of Cebu,city
0700000000,Region VII (Central Visayas),0731199999,City of Lapu-Lapu (Independent City),independent_city,0731100000,City of Lapu-Lapu,city
0700000000,Region VII (Central Visayas),0731399999,City of Mandaue (Independent City),independent_city,0731300000,City of Mandaue,city
0800000000,Region VIII (Eastern Visayas),0802600000,Eastern Samar,province,0802601000,Arteche,municipality
0800000000,Region VIII (Eastern Visayas),0802600000,Eastern Samar,province,0802602000,Balangiga,municipality
0800000000,Region VIII (Eastern Visayas),0802600000,Eastern Samar,province,0802603000,Balangkayan,municipality
0800000000,Region VIII (Eastern Visayas),0802600000,Eastern Samar,province,0802604000,City of Borongan,city
0800000000,Region VIII (Eastern Visayas),0802600000,Eastern Samar,province,0802605000,Can-Avid,municipality
0800000000,Region VIII (Eastern Visayas),0802600000,Eastern Samar,province,0802606000,Dolores,municipality
0800000000,Region VIII (Eastern Visayas),0802600000,Eastern Samar,province,0802607000,General Macarthur,municipality
0800000000,Region VIII (Eastern Visayas),0802600000,Eastern Samar,province,0802608000,Giporlos,municipality
0800000000,Region VIII (Eastern Visayas),0802600000,Eastern Samar,province,0802609000,Guiuan,municipality
0800000000,Region VIII (Eastern Visayas),0802600000,Eastern Samar,province,0802610000,Hernani,municipality
0800000000,Region VIII (Eastern Visayas),0802600000,Eastern Samar,province,0802611000,Jipapad,municipality
0800000000,Region VIII (Eastern Visayas),0802600000,Eastern Samar,province,0802612000,Lawaan,municipality
0800000000,Region VIII (Eastern Visayas),0802600000,Eastern Samar,province,0802613000,Llorente,municipality
0800000000,Region VIII (Eastern Visayas),0802600000,Eastern Samar,province,0802614000,Maslog,municipality
0800000000,Region VIII (Eastern Visayas),0802600000,Eastern Samar,province,0802615000,Maydolong,municipality
0800000000,Region VIII (Eastern Visayas),0802600000,Eastern Samar,province,0802616000,Mercedes,municipality
0800000000,Region VIII (Eastern Visayas),0802600000,Eastern Samar,province,0802617000,Oras,municipality
0800000000,Region VIII (Eastern Visayas),0802600000,Eastern Samar,province,0802618000,Quinapondan,municipality
0800000000,Region VIII (Eastern Visayas),0802600000,Eastern Samar,province,0802619000,Salcedo,municipality
0800000000,Region VIII (Eastern Visayas),0802600000,Eastern Samar,province,0802620000,San Julian,municipality
0800000000,Region VIII (Eastern Visayas),0802600000,Eastern Samar,province,0802621000,San Policarpo,municipality
0800000000,Region VIII (Eastern Visayas),0802600000,Eastern Samar,province,0802622000,Sulat,municipality
0800000000,Region VIII (Eastern Visayas),0802600000,Eastern Samar,province,0802623000,Taft,municipality
0800000000,Region VIII (Eastern Visayas),0803700000,Leyte,province,0803701000,Abuyog,municipality
0800000000,Region VIII (Eastern Visayas),0803700000,Leyte,province,0803702000,Alangalang,municipality
0800000000,Region VIII (Eastern Visayas),0803700000,Leyte,province,0803703000,Albuera,municipality
0800000000,Region VIII (Eastern Visayas),0803700000,Leyte,province,0803705000,Babatngon,municipality
0800000000,Region VIII (Eastern Visayas),0803700000,Leyte,province,0803706000,Barugo,municipality
0800000000,Region VIII (Eastern Visayas),0803700000,Leyte,province,0803707000,Bato,municipality
0800000000,Region VIII (Eastern Visayas),0803700000,Leyte,province,0803708000,City of Baybay,city
0800000000,Region VIII (Eastern Visayas),0803700000,Leyte,province,0803710000,Burauen,municipality
0800000000,Region VIII (Eastern Visayas),0803700000,Leyte,province,0803713000,Calubian,municipality
0800000000,Region VIII (Eastern Visayas),0803700000,Leyte,province,0803714000,Capoocan,municipality
0800000000,Region VIII (Eastern Visayas),0803700000,Leyte,province,0803715000,Carigara,municipality
0800000000,Region VIII (Eastern Visayas),0803700000,Leyte,province,0803717000,Dagami,municipality
0800000000,Region VIII (Eastern Visayas),0803700000,Leyte,province,0803718000,Dulag,municipality
0800000000,Region VIII (Eastern Visayas),0803700000,Leyte,province,0803719000,Hilongos,municipality
0800000000,Region VIII (Eastern Visayas),0803700000,Leyte,province,0803720000,Hindang,municipality
0800000000,Region VIII (Eastern Visayas),0803700000,Leyte,province,0803721000,Inopacan,municipality
0800000000,Region VIII (Eastern Visayas),0803700000,Leyte,province,0803722000,Isabel,municipality
0800000000,Region VIII (Eastern Visayas),0803700000,Leyte,province,0803723000,Jaro,municipality
0800000000,Region VIII (Eastern Visayas),0803700000,Leyte,province,0803724000,Javier,municipality
0800000000,Region VIII (Eastern Visayas),0803700000,Leyte,province,0803725000,Julita,municipality
0800000000,Region VIII (Eastern Visayas),0803700000,Leyte,province,0803726000,Kananga,municipality
0800000000,Region VIII (Eastern Visayas),0803700000,Leyte,province,0803728000,La Paz,municipality
0800000000,Region VIII (Eastern Visayas),0803700000,Leyte,province,0803729000,Leyte,municipality
0800000000,Region VIII (Eastern Visayas),0803700000,Leyte,province,0803730000,Macarthur,municipality
0800000000,Region VIII (Eastern Visayas),0803700000,Leyte,province,0803731000,Mahaplag,municipality
0800000000,Region VIII (Eastern Visayas),0803700000,Leyte,province,0803733000,Matag-Ob,municipality
0800000000,Region VIII (Eastern Visayas),0803700000,Leyte,province,0803734000,Matalom,municipality
0800000000,Region VIII (Eastern Visayas),0803700000,Leyte,province,0803735000,Mayorga,municipality
0800000000,Region VIII (Eastern Visayas),0803700000,Leyte,province,0803736000,Merida,municipality
0800000000,Region VIII (Eastern Visayas),0803700000,Leyte,province,0803738000,Ormoc City,city
0800000000,Region VIII (Eastern Visayas),0803700000,Leyte,province,0803739000,Palo,municipality
0800000000,Region VIII (Eastern Visayas),0803700000,Leyte,province,0803740000,Palompon,municipality
0800000000,Region VIII (Eastern Visayas),0803700000,Leyte,province,0803741000,Pastrana,municipality
0800000000,Region VIII (Eastern Visayas),0803700000,Leyte,province,0803742000,San Isidro,municipality
0800000000,Region VIII (Eastern Visayas),0803700000,Leyte,province,0803743000,San Miguel,municipality
0800000000,Region VIII (Eastern Visayas),0803700000,Leyte,province,0803744000,Santa Fe,municipality
0800000000,Region VIII (Eastern Visayas),0803700000,Leyte,province,0803745000,Tabango,municipality
0800000000,Region VIII (Eastern Visayas),0803700000,Leyte,province,0803746000,Tabontabon,municipality
0800000000,Region VIII (Eastern Visayas),0803700000,Leyte,province,0803748000,Tanauan,municipality
0800000000,Region VIII (Eastern Visayas),0803700000,Leyte,province,0803749000,Tolosa,municipality
0800000000,Region VIII (Eastern Visayas),0803700000,Leyte,province,0803750000,Tunga,municipality
0800000000,Region VIII (Eastern Visayas),0803700000,Leyte,province,0803751000,Villaba,municipality
0800000000,Region VIII (Eastern Visayas),0804800000,Northern Samar,province,0804801000,Allen,municipality
0800000000,Region VIII (Eastern Visayas),0804800000,Northern Samar,province,0804802000,Biri,municipality
0800000000,Region VIII (Eastern Visayas),0804800000,Northern Samar,province,0804803000,Bobon,municipality
0800000000,Region VIII (Eastern Visayas),0804800000,Northern Samar,province,0804804000,Capul,municipality
0800000000,Region VIII (Eastern Visayas),0804800000,Northern Samar,province,0804805000,Catarman,municipality
0800000000,Region VIII (Eastern Visayas),0804800000,Northern Samar,province,0804806000,Catubig,municipality
0800000000,Region VIII (Eastern Visayas),0804800000,Northern Samar,province,0804807000,Gamay,municipality
0800000000,Region VIII (Eastern Visayas),0804800000,Northern Samar,province,0804808000,Laoang,municipality
0800000000,Region VIII (Eastern Visayas),0804800000,Northern Samar,province,0804809000,Lapinig,municipality
0800000000,Region VIII (Eastern Visayas),0804800000,Northern Samar,province,0804810000,Las Navas,municipality
0800000000,Region VIII (Eastern Visayas),0804800000,Northern Samar,province,0804811000,Lavezares,municipality
0800000000,Region VIII (Eastern Visayas),0804800000,Northern Samar,province,0804812000,Mapanas,municipality
0800000000,Region VIII (Eastern Visayas),0804800000,Northern Samar,province,0804813000,Mondragon,municipality
0800000000,Region VIII (Eastern Visayas),0804800000,Northern Samar,province,0804814000,Palapag,municipality
0800000000,Region VIII (Eastern Visayas),0804800000,Northern Samar,province,0804815000,Pambujan,municipality
0800000000,Region VIII (Eastern Visayas),0804800000,Northern Samar,province,0804816000,Rosario,municipality
0800000000,Region VIII (Eastern Visayas),0804800000,Northern Samar,province,0804817000,San Antonio,municipality
0800000000,Region VIII (Eastern Visayas),0804800000,Northern Samar,province,0804818000,San Isidro,municipality
0800000000,Region VIII (Eastern Visayas),0804800000,Northern Samar,province,0804819000,San Jose,municipality
0800000000,Region VIII (Eastern Visayas),0804800000,Northern Samar,province,0804820000,San Roque,municipality
0800000000,Region VIII (Eastern Visayas),0804800000,Northern Samar,province,0804821000,San Vicente,municipality
0800000000,Region VIII (Eastern Visayas),0804800000,Northern Samar,province,0804822000,Silvino Lobos,municipality
0800000000,Region VIII (Eastern Visayas),0804800000,Northern Samar,province,0804823000,Victoria,municipality
0800000000,Region VIII (Eastern Visayas),0804800000,Northern Samar,province,0804824000,Lope De Vega,municipality
0800000000,Region VIII (Eastern Visayas),0806000000,Samar,province,0806001000,Almagro,municipality
0800000000,Region VIII (Eastern Visayas),0806000000,Samar,province,0806002000,Basey,municipality
0800000000,Region VIII (Eastern Visayas),0806000000,Samar,province,0806003000,City of Calbayog,city
0800000000,Region VIII (Eastern Visayas),0806000000,Samar,province,0806004000,Calbiga,municipality
0800000000,Region VIII (Eastern Visayas),0806000000,Samar,province,0806005000,City of Catbalogan,city
0800000000,Region VIII (Eastern Visayas),0806000000,Samar,province,0806006000,Daram,municipality
0800000000,Region VIII (Eastern Visayas),0806000000,Samar,province,0806007000,Gandara,municipality
0800000000,Region VIII (Eastern Visayas),0806000000,Samar,province,0806008000,Hinabangan,municipality
0800000000,Region VIII (Eastern Visayas),0806000000,Samar,province,0806009000,Jiabong,municipality
0800000000,Region VIII (Eastern Visayas),0806000000,Samar,province,0806010000,Marabut,municipality
0800000000,Region VIII (Eastern Visayas),0806000000,Samar,province,0806011000,Matuguinao,municipality
0800000000,Region VIII (Eastern Visayas),0806000000,Samar,province,0806012000,Motiong,municipality
0800000000,Region VIII (Eastern Visayas),0806000000,Samar,province,0806013000,Pinabacdao,municipality
0800000000,Region VIII (Eastern Visayas),0806000000,Samar,province,0806014000,San Jose De Buan,municipality
0800000000,Region VIII (Eastern Visayas),0806000000,Samar,province,0806015000,San Sebastian,municipality
0800000000,Region VIII (Eastern Visayas),0806000000,Samar,province,0806016000,Santa Margarita,municipality
0800000000,Region VIII (Eastern Visayas),0806000000,Samar,province,0806017000,Santa Rita,municipality
0800000000,Region VIII (Eastern Visayas),0806000000,Samar,province,0806018000,Santo Niño,municipality
0800000000,Region VIII (Eastern Visayas),0806000000,Samar,province,0806019000,Talalora,municipality
0800000000,Region VIII (Eastern Visayas),0806000000,Samar,province,0806020000,Tarangnan,municipality
0800000000,Region VIII (Eastern Visayas),0806000000,Samar,province,0806021000,Villareal,municipality
0800000000,Region VIII (Eastern Visayas),0806000000,Samar,province,0806022000,Paranas,municipality
0800000000,Region VIII (Eastern Visayas),0806000000,Samar,province,0806023000,Zumarraga,municipality
0800000000,Region VIII (Eastern Visayas),0806000000,Samar,province,0806024000,Tagapul-An,municipality
0800000000,Region VIII (Eastern Visayas),0806000000,Samar,province,0806025000,San Jorge,municipality
0800000000,Region VIII (Eastern Visayas),0806000000,Samar,province,0806026000,Pagsanghan,municipality
